query,ground_truth_id,top_1_match,top_1_match_id,top_1_accuracy,top_1_score,precision_at_5
../Real\122__M_Right_little_finger.BMP,122,122__M_Right_little_finger.BMP,122,1,0.9999999556879348,0.2
../Real\122__M_Right_middle_finger.BMP,122,122__M_Right_middle_finger.BMP,122,1,0.9999999712153707,0.2
../Real\122__M_Right_ring_finger.BMP,122,122__M_Right_ring_finger.BMP,122,1,0.9999999852979451,0.2
../Real\122__M_Right_thumb_finger.BMP,122,122__M_Right_thumb_finger.BMP,122,1,0.9999999550030299,0.2
../Real\123__M_Left_index_finger.BMP,123,123__M_Left_index_finger.BMP,123,1,0.9999999684109611,0.2
../Real\123__M_Left_little_finger.BMP,123,123__M_Left_little_finger.BMP,123,1,0.9999999742762885,0.2
../Real\123__M_Left_middle_finger.BMP,123,123__M_Left_middle_finger.BMP,123,1,0.9999999639274689,0.2
../Real\123__M_Left_ring_finger.BMP,123,123__M_Left_ring_finger.BMP,123,1,0.9999999608337372,0.2
../Real\123__M_Left_thumb_finger.BMP,123,123__M_Left_thumb_finger.BMP,123,1,0.999999939205516,0.2
../Real\123__M_Right_index_finger.BMP,123,123__M_Right_index_finger.BMP,123,1,0.9999999923075772,0.2
../Real\123__M_Right_little_finger.BMP,123,123__M_Right_little_finger.BMP,123,1,0.9999999770564141,0.2
../Real\123__M_Right_middle_finger.BMP,123,123__M_Right_middle_finger.BMP,123,1,0.9999999654499377,0.2
../Real\123__M_Right_ring_finger.BMP,123,123__M_Right_ring_finger.BMP,123,1,0.9999999828655809,0.2
../Real\123__M_Right_thumb_finger.BMP,123,123__M_Right_thumb_finger.BMP,123,1,0.9999999845292716,0.2
../Real\124__M_Left_index_finger.BMP,124,124__M_Left_index_finger.BMP,124,1,0.9999999743412326,0.2
../Real\124__M_Left_little_finger.BMP,124,124__M_Left_little_finger.BMP,124,1,0.9999999136455169,0.2
../Real\124__M_Left_middle_finger.BMP,124,124__M_Left_middle_finger.BMP,124,1,0.9999999781764721,0.2
../Real\124__M_Left_ring_finger.BMP,124,124__M_Left_ring_finger.BMP,124,1,0.9999999845936802,0.2
../Real\124__M_Left_thumb_finger.BMP,124,124__M_Left_thumb_finger.BMP,124,1,0.99999998244285,0.2
../Real\124__M_Right_index_finger.BMP,124,124__M_Right_index_finger.BMP,124,1,0.9999999473347657,0.2
../Real\124__M_Right_little_finger.BMP,124,124__M_Right_little_finger.BMP,124,1,0.9999999856134666,0.2
../Real\124__M_Right_middle_finger.BMP,124,124__M_Right_middle_finger.BMP,124,1,0.9999999748759899,0.2
../Real\124__M_Right_ring_finger.BMP,124,124__M_Right_ring_finger.BMP,124,1,0.9999999824103091,0.2
../Real\124__M_Right_thumb_finger.BMP,124,124__M_Right_thumb_finger.BMP,124,1,0.9999999641681747,0.2
../Real\125__M_Left_index_finger.BMP,125,125__M_Left_index_finger.BMP,125,1,0.999999956824317,0.2
../Real\125__M_Left_little_finger.BMP,125,125__M_Left_little_finger.BMP,125,1,0.9999999409056427,0.2
../Real\125__M_Left_middle_finger.BMP,125,125__M_Left_middle_finger.BMP,125,1,0.9999999627781572,0.2
../Real\125__M_Left_ring_finger.BMP,125,125__M_Left_ring_finger.BMP,125,1,0.9999999496856797,0.2
../Real\125__M_Left_thumb_finger.BMP,125,125__M_Left_thumb_finger.BMP,125,1,0.9999999871898055,0.2
../Real\125__M_Right_index_finger.BMP,125,125__M_Right_index_finger.BMP,125,1,0.9999999864301852,0.2
../Real\125__M_Right_little_finger.BMP,125,125__M_Right_little_finger.BMP,125,1,0.9999999779082528,0.2
../Real\125__M_Right_middle_finger.BMP,125,125__M_Right_middle_finger.BMP,125,1,0.9999999853310226,0.2
../Real\125__M_Right_ring_finger.BMP,125,125__M_Right_ring_finger.BMP,125,1,0.9999999645024118,0.2
../Real\125__M_Right_thumb_finger.BMP,125,125__M_Right_thumb_finger.BMP,125,1,0.9999999726308988,0.2
../Real\126__F_Left_index_finger.BMP,126,126__F_Left_index_finger.BMP,126,1,0.9999999524057884,0.2
../Real\126__F_Left_little_finger.BMP,126,126__F_Left_little_finger.BMP,126,1,0.9999999713990819,0.2
../Real\126__F_Left_middle_finger.BMP,126,126__F_Left_middle_finger.BMP,126,1,0.9999999672209147,0.2
../Real\126__F_Left_ring_finger.BMP,126,126__F_Left_ring_finger.BMP,126,1,0.9999999924158376,0.2
../Real\126__F_Left_thumb_finger.BMP,126,126__F_Left_thumb_finger.BMP,126,1,0.9999999688589226,0.2
../Real\126__F_Right_index_finger.BMP,126,126__F_Right_index_finger.BMP,126,1,0.999999939378134,0.2
../Real\126__F_Right_little_finger.BMP,126,126__F_Right_little_finger.BMP,126,1,0.9999999639851709,0.2
../Real\126__F_Right_middle_finger.BMP,126,126__F_Right_middle_finger.BMP,126,1,0.9999999717828273,0.2
../Real\126__F_Right_ring_finger.BMP,126,126__F_Right_ring_finger.BMP,126,1,0.9999999834680681,0.2
../Real\126__F_Right_thumb_finger.BMP,126,126__F_Right_thumb_finger.BMP,126,1,0.9999999698240761,0.2
../Real\127__F_Left_index_finger.BMP,127,127__F_Left_index_finger.BMP,127,1,0.9999999734088901,0.2
../Real\127__F_Left_little_finger.BMP,127,127__F_Left_little_finger.BMP,127,1,0.9999999842270929,0.2
../Real\127__F_Left_middle_finger.BMP,127,127__F_Left_middle_finger.BMP,127,1,0.9999999844513747,0.2
../Real\127__F_Left_ring_finger.BMP,127,127__F_Left_ring_finger.BMP,127,1,0.999999973206462,0.2
../Real\127__F_Left_thumb_finger.BMP,127,127__F_Left_thumb_finger.BMP,127,1,0.9999999871785833,0.2
../Real\127__F_Right_index_finger.BMP,127,127__F_Right_index_finger.BMP,127,1,0.9999999702712482,0.2
../Real\127__F_Right_little_finger.BMP,127,127__F_Right_little_finger.BMP,127,1,0.9999999571531792,0.2
../Real\127__F_Right_middle_finger.BMP,127,127__F_Right_middle_finger.BMP,127,1,0.9999999592564113,0.2
../Real\127__F_Right_ring_finger.BMP,127,127__F_Right_ring_finger.BMP,127,1,0.9999999631622277,0.2
../Real\127__F_Right_thumb_finger.BMP,127,127__F_Right_thumb_finger.BMP,127,1,0.9999999727750992,0.2
../Real\128__M_Left_index_finger.BMP,128,128__M_Left_index_finger.BMP,128,1,0.9999999560206468,0.2
../Real\128__M_Left_little_finger.BMP,128,128__M_Left_little_finger.BMP,128,1,0.9999999716793482,0.2
../Real\128__M_Left_middle_finger.BMP,128,128__M_Left_middle_finger.BMP,128,1,0.9999999757835504,0.2
../Real\128__M_Left_ring_finger.BMP,128,128__M_Left_ring_finger.BMP,128,1,0.9999999845821079,0.2
../Real\128__M_Left_thumb_finger.BMP,128,128__M_Left_thumb_finger.BMP,128,1,0.9999999716350714,0.4
../Real\128__M_Right_index_finger.BMP,128,128__M_Right_index_finger.BMP,128,1,0.9999999854039275,0.2
../Real\128__M_Right_little_finger.BMP,128,128__M_Right_little_finger.BMP,128,1,0.999999979611787,0.2
../Real\128__M_Right_middle_finger.BMP,128,128__M_Right_middle_finger.BMP,128,1,0.9999999706873062,0.2
../Real\128__M_Right_ring_finger.BMP,128,128__M_Right_ring_finger.BMP,128,1,0.9999999625683484,0.2
../Real\128__M_Right_thumb_finger.BMP,128,128__M_Right_thumb_finger.BMP,128,1,0.9999999679854245,0.2
../Real\129__M_Left_index_finger.BMP,129,129__M_Left_index_finger.BMP,129,1,0.9999999848843424,0.2
../Real\129__M_Left_little_finger.BMP,129,129__M_Left_little_finger.BMP,129,1,0.9999999599812006,0.2
../Real\129__M_Left_middle_finger.BMP,129,129__M_Left_middle_finger.BMP,129,1,0.9999999812550171,0.2
../Real\129__M_Left_ring_finger.BMP,129,129__M_Left_ring_finger.BMP,129,1,0.9999999639882511,0.2
../Real\129__M_Left_thumb_finger.BMP,129,129__M_Left_thumb_finger.BMP,129,1,0.9999999895213948,0.2
../Real\129__M_Right_index_finger.BMP,129,129__M_Right_index_finger.BMP,129,1,0.999999975772538,0.2
../Real\129__M_Right_little_finger.BMP,129,129__M_Right_little_finger.BMP,129,1,0.9999999723919183,0.2
../Real\129__M_Right_middle_finger.BMP,129,129__M_Right_middle_finger.BMP,129,1,0.9999999694125815,0.2
../Real\129__M_Right_ring_finger.BMP,129,129__M_Right_ring_finger.BMP,129,1,0.9999999607702984,0.2
../Real\129__M_Right_thumb_finger.BMP,129,129__M_Right_thumb_finger.BMP,129,1,0.9999999788065028,0.2
../Real\12__M_Left_index_finger.BMP,12,12__M_Left_index_finger.BMP,12,1,0.9999999502478008,0.2
../Real\12__M_Left_little_finger.BMP,12,12__M_Left_little_finger.BMP,12,1,0.9999999356554005,0.2
../Real\12__M_Left_middle_finger.BMP,12,12__M_Left_middle_finger.BMP,12,1,0.9999999873133614,0.2
../Real\12__M_Left_ring_finger.BMP,12,12__M_Left_ring_finger.BMP,12,1,0.9999999225932551,0.2
../Real\12__M_Left_thumb_finger.BMP,12,12__M_Left_thumb_finger.BMP,12,1,0.9999999650983014,0.2
../Real\12__M_Right_index_finger.BMP,12,12__M_Right_index_finger.BMP,12,1,0.9999999836812771,0.2
../Real\12__M_Right_little_finger.BMP,12,12__M_Right_little_finger.BMP,12,1,0.9999999687306326,0.2
../Real\12__M_Right_middle_finger.BMP,12,12__M_Right_middle_finger.BMP,12,1,0.9999999862091334,0.2
../Real\12__M_Right_ring_finger.BMP,12,12__M_Right_ring_finger.BMP,12,1,0.9999999938134565,0.2
../Real\12__M_Right_thumb_finger.BMP,12,12__M_Right_thumb_finger.BMP,12,1,0.999999977682533,0.4
../Real\130__F_Left_index_finger.BMP,130,130__F_Left_index_finger.BMP,130,1,0.9999999854167375,0.2
../Real\130__F_Left_little_finger.BMP,130,130__F_Left_little_finger.BMP,130,1,0.999999954439024,0.2
../Real\130__F_Left_middle_finger.BMP,130,130__F_Left_middle_finger.BMP,130,1,0.9999999776611576,0.2
../Real\130__F_Left_ring_finger.BMP,130,130__F_Left_ring_finger.BMP,130,1,0.9999999863306819,0.2
../Real\130__F_Left_thumb_finger.BMP,130,130__F_Left_thumb_finger.BMP,130,1,0.9999999748190083,0.2
../Real\130__F_Right_index_finger.BMP,130,130__F_Right_index_finger.BMP,130,1,0.9999999657376072,0.2
../Real\130__F_Right_little_finger.BMP,130,130__F_Right_little_finger.BMP,130,1,0.9999999925482451,0.2
../Real\130__F_Right_middle_finger.BMP,130,130__F_Right_middle_finger.BMP,130,1,0.9999999565118406,0.2
../Real\130__F_Right_ring_finger.BMP,130,130__F_Right_ring_finger.BMP,130,1,0.9999999877852211,0.2
../Real\130__F_Right_thumb_finger.BMP,130,130__F_Right_thumb_finger.BMP,130,1,0.9999999805321198,0.2
../Real\131__M_Left_index_finger.BMP,131,131__M_Left_index_finger.BMP,131,1,0.9999999684188579,0.2
../Real\131__M_Left_little_finger.BMP,131,131__M_Left_little_finger.BMP,131,1,0.9999999705111333,0.2
../Real\131__M_Left_middle_finger.BMP,131,131__M_Left_middle_finger.BMP,131,1,0.9999999761073042,0.2
../Real\131__M_Left_ring_finger.BMP,131,131__M_Left_ring_finger.BMP,131,1,0.9999999590913502,0.2
../Real\131__M_Left_thumb_finger.BMP,131,131__M_Left_thumb_finger.BMP,131,1,0.9999999538859434,0.2
../Real\131__M_Right_index_finger.BMP,131,131__M_Right_index_finger.BMP,131,1,0.9999999839672241,0.2
../Real\131__M_Right_little_finger.BMP,131,131__M_Right_little_finger.BMP,131,1,0.9999999774214838,0.2
../Real\131__M_Right_middle_finger.BMP,131,131__M_Right_middle_finger.BMP,131,1,0.9999999264440618,0.2
../Real\131__M_Right_ring_finger.BMP,131,131__M_Right_ring_finger.BMP,131,1,0.9999999770850272,0.2
../Real\131__M_Right_thumb_finger.BMP,131,131__M_Right_thumb_finger.BMP,131,1,0.9999999825297742,0.2
../Real\132__M_Left_index_finger.BMP,132,132__M_Left_index_finger.BMP,132,1,0.9999999821643167,0.2
../Real\132__M_Left_little_finger.BMP,132,132__M_Left_little_finger.BMP,132,1,0.9999999853288024,0.2
../Real\132__M_Left_middle_finger.BMP,132,132__M_Left_middle_finger.BMP,132,1,0.999999978133009,0.2
../Real\132__M_Left_ring_finger.BMP,132,132__M_Left_ring_finger.BMP,132,1,0.9999999501581496,0.2
../Real\132__M_Left_thumb_finger.BMP,132,132__M_Left_thumb_finger.BMP,132,1,0.9999999786699327,0.2
../Real\132__M_Right_index_finger.BMP,132,132__M_Right_index_finger.BMP,132,1,0.999999944380219,0.2
../Real\132__M_Right_little_finger.BMP,132,132__M_Right_little_finger.BMP,132,1,0.9999999867974031,0.2
../Real\132__M_Right_middle_finger.BMP,132,132__M_Right_middle_finger.BMP,132,1,0.9999999505451648,0.2
../Real\132__M_Right_ring_finger.BMP,132,132__M_Right_ring_finger.BMP,132,1,0.9999999698262815,0.2
../Real\132__M_Right_thumb_finger.BMP,132,132__M_Right_thumb_finger.BMP,132,1,0.9999999674375424,0.2
../Real\133__M_Left_index_finger.BMP,133,133__M_Left_index_finger.BMP,133,1,0.9999999899148362,0.2
../Real\133__M_Left_little_finger.BMP,133,133__M_Left_little_finger.BMP,133,1,0.9999999740640586,0.2
../Real\133__M_Left_middle_finger.BMP,133,133__M_Left_middle_finger.BMP,133,1,0.9999999288534944,0.2
../Real\133__M_Left_ring_finger.BMP,133,133__M_Left_ring_finger.BMP,133,1,0.999999950077772,0.2
../Real\133__M_Left_thumb_finger.BMP,133,133__M_Left_thumb_finger.BMP,133,1,0.9999999638589049,0.2
../Real\133__M_Right_index_finger.BMP,133,133__M_Right_index_finger.BMP,133,1,0.9999999762675847,0.2
../Real\133__M_Right_little_finger.BMP,133,133__M_Right_little_finger.BMP,133,1,0.9999999484904003,0.2
../Real\133__M_Right_middle_finger.BMP,133,133__M_Right_middle_finger.BMP,133,1,0.9999999730404745,0.2
../Real\133__M_Right_ring_finger.BMP,133,133__M_Right_ring_finger.BMP,133,1,0.9999999445687903,0.2
../Real\133__M_Right_thumb_finger.BMP,133,133__M_Right_thumb_finger.BMP,133,1,0.9999999773063003,0.2
../Real\134__M_Left_index_finger.BMP,134,134__M_Left_index_finger.BMP,134,1,0.999999988941157,0.2
../Real\134__M_Left_little_finger.BMP,134,134__M_Left_little_finger.BMP,134,1,0.9999999842078378,0.2
../Real\134__M_Left_middle_finger.BMP,134,134__M_Left_middle_finger.BMP,134,1,0.999999956655386,0.2
../Real\134__M_Left_ring_finger.BMP,134,134__M_Left_ring_finger.BMP,134,1,0.9999999886234733,0.2
../Real\134__M_Left_thumb_finger.BMP,134,134__M_Left_thumb_finger.BMP,134,1,0.9999999747058769,0.2
../Real\134__M_Right_index_finger.BMP,134,134__M_Right_index_finger.BMP,134,1,0.9999999717226766,0.2
../Real\134__M_Right_little_finger.BMP,134,134__M_Right_little_finger.BMP,134,1,0.9999999538445634,0.2
../Real\134__M_Right_middle_finger.BMP,134,134__M_Right_middle_finger.BMP,134,1,0.9999999535595181,0.2
../Real\134__M_Right_ring_finger.BMP,134,134__M_Right_ring_finger.BMP,134,1,0.9999999693636861,0.2
../Real\134__M_Right_thumb_finger.BMP,134,134__M_Right_thumb_finger.BMP,134,1,0.9999999753302827,0.2
../Real\135__F_Left_index_finger.BMP,135,135__F_Left_index_finger.BMP,135,1,0.9999999696745316,0.2
../Real\135__F_Left_little_finger.BMP,135,135__F_Left_little_finger.BMP,135,1,0.9999999355197929,0.2
../Real\135__F_Left_middle_finger.BMP,135,135__F_Left_middle_finger.BMP,135,1,0.9999999694962145,0.2
../Real\135__F_Left_ring_finger.BMP,135,135__F_Left_ring_finger.BMP,135,1,0.9999999853274417,0.2
../Real\135__F_Left_thumb_finger.BMP,135,135__F_Left_thumb_finger.BMP,135,1,0.9999999856750149,0.2
../Real\135__F_Right_index_finger.BMP,135,135__F_Right_index_finger.BMP,135,1,0.9999999468837871,0.2
../Real\135__F_Right_little_finger.BMP,135,135__F_Right_little_finger.BMP,135,1,0.9999999712727813,0.2
../Real\135__F_Right_middle_finger.BMP,135,135__F_Right_middle_finger.BMP,135,1,0.9999999745828024,0.2
../Real\135__F_Right_ring_finger.BMP,135,135__F_Right_ring_finger.BMP,135,1,0.9999999849401556,0.2
../Real\135__F_Right_thumb_finger.BMP,135,135__F_Right_thumb_finger.BMP,135,1,0.9999999777244829,0.2
../Real\136__F_Left_index_finger.BMP,136,136__F_Left_index_finger.BMP,136,1,0.9999999400500096,0.2
../Real\136__F_Left_little_finger.BMP,136,136__F_Left_little_finger.BMP,136,1,0.9999999734806695,0.2
../Real\136__F_Left_middle_finger.BMP,136,136__F_Left_middle_finger.BMP,136,1,0.9999999838342607,0.2
../Real\136__F_Left_ring_finger.BMP,136,136__F_Left_ring_finger.BMP,136,1,0.999999942424126,0.2
../Real\136__F_Left_thumb_finger.BMP,136,136__F_Left_thumb_finger.BMP,136,1,0.9999999853322986,0.2
../Real\136__F_Right_index_finger.BMP,136,136__F_Right_index_finger.BMP,136,1,0.9999999598566063,0.2
../Real\136__F_Right_little_finger.BMP,136,136__F_Right_little_finger.BMP,136,1,0.9999999501544996,0.2
../Real\136__F_Right_middle_finger.BMP,136,136__F_Right_middle_finger.BMP,136,1,0.9999999561316507,0.2
../Real\136__F_Right_ring_finger.BMP,136,136__F_Right_ring_finger.BMP,136,1,0.9999999770669252,0.4
../Real\136__F_Right_thumb_finger.BMP,136,136__F_Right_thumb_finger.BMP,136,1,0.999999980838144,0.2
../Real\137__M_Left_index_finger.BMP,137,137__M_Left_index_finger.BMP,137,1,0.9999999446711857,0.2
../Real\137__M_Left_little_finger.BMP,137,137__M_Left_little_finger.BMP,137,1,0.9999999740945111,0.2
../Real\137__M_Left_middle_finger.BMP,137,137__M_Left_middle_finger.BMP,137,1,0.9999999577619124,0.2
../Real\137__M_Left_ring_finger.BMP,137,137__M_Left_ring_finger.BMP,137,1,0.9999999883101275,0.2
../Real\137__M_Left_thumb_finger.BMP,137,137__M_Left_thumb_finger.BMP,137,1,0.9999999488641086,0.2
../Real\137__M_Right_index_finger.BMP,137,137__M_Right_index_finger.BMP,137,1,0.9999999833420635,0.2
../Real\137__M_Right_little_finger.BMP,137,137__M_Right_little_finger.BMP,137,1,0.9999999921457374,0.2
../Real\137__M_Right_middle_finger.BMP,137,137__M_Right_middle_finger.BMP,137,1,0.999999967188991,0.2
../Real\137__M_Right_ring_finger.BMP,137,137__M_Right_ring_finger.BMP,137,1,0.9999999851291196,0.2
../Real\137__M_Right_thumb_finger.BMP,137,137__M_Right_thumb_finger.BMP,137,1,0.9999999710334142,0.2
../Real\138__M_Left_index_finger.BMP,138,138__M_Left_index_finger.BMP,138,1,0.9999999522106993,0.2
../Real\138__M_Left_little_finger.BMP,138,138__M_Left_little_finger.BMP,138,1,0.9999999939502624,0.4
../Real\138__M_Left_middle_finger.BMP,138,138__M_Left_middle_finger.BMP,138,1,0.9999999820687657,0.2
../Real\138__M_Left_ring_finger.BMP,138,138__M_Left_ring_finger.BMP,138,1,0.9999999674093585,0.2
../Real\138__M_Left_thumb_finger.BMP,138,138__M_Left_thumb_finger.BMP,138,1,0.9999999842772542,0.2
../Real\138__M_Right_index_finger.BMP,138,138__M_Right_index_finger.BMP,138,1,0.9999999787234488,0.2
../Real\138__M_Right_little_finger.BMP,138,138__M_Right_little_finger.BMP,138,1,0.9999999924276922,0.2
../Real\138__M_Right_middle_finger.BMP,138,138__M_Right_middle_finger.BMP,138,1,0.9999999729905086,0.2
../Real\138__M_Right_ring_finger.BMP,138,138__M_Right_ring_finger.BMP,138,1,0.9999999623910983,0.2
../Real\138__M_Right_thumb_finger.BMP,138,138__M_Right_thumb_finger.BMP,138,1,0.9999999502252828,0.2
../Real\139__M_Left_index_finger.BMP,139,139__M_Left_index_finger.BMP,139,1,0.9999999870508423,0.2
../Real\139__M_Left_little_finger.BMP,139,139__M_Left_little_finger.BMP,139,1,0.9999999274028758,0.2
../Real\139__M_Left_middle_finger.BMP,139,139__M_Left_middle_finger.BMP,139,1,0.9999999709933046,0.2
../Real\139__M_Left_ring_finger.BMP,139,139__M_Left_ring_finger.BMP,139,1,0.9999999706301873,0.2
../Real\139__M_Left_thumb_finger.BMP,139,139__M_Left_thumb_finger.BMP,139,1,0.9999999901321182,0.2
../Real\139__M_Right_index_finger.BMP,139,139__M_Right_index_finger.BMP,139,1,0.9999999394250827,0.2
../Real\139__M_Right_little_finger.BMP,139,139__M_Right_little_finger.BMP,139,1,0.9999999753123888,0.2
../Real\139__M_Right_middle_finger.BMP,139,139__M_Right_middle_finger.BMP,139,1,0.9999999615649817,0.2
../Real\139__M_Right_ring_finger.BMP,139,139__M_Right_ring_finger.BMP,139,1,0.999999983753073,0.2
../Real\139__M_Right_thumb_finger.BMP,139,139__M_Right_thumb_finger.BMP,139,1,0.9999999700567423,0.2
../Real\13__F_Left_index_finger.BMP,13,13__F_Left_index_finger.BMP,13,1,0.9999999896140765,0.2
../Real\13__F_Left_little_finger.BMP,13,13__F_Left_little_finger.BMP,13,1,0.999999960426243,0.2
../Real\13__F_Left_middle_finger.BMP,13,13__F_Left_middle_finger.BMP,13,1,0.999999982234786,0.2
../Real\13__F_Left_ring_finger.BMP,13,13__F_Left_ring_finger.BMP,13,1,0.9999999832310719,0.2
../Real\13__F_Left_thumb_finger.BMP,13,13__F_Left_thumb_finger.BMP,13,1,0.9999999764426989,0.2
../Real\13__F_Right_index_finger.BMP,13,13__F_Right_index_finger.BMP,13,1,0.999999963795092,0.2
../Real\13__F_Right_little_finger.BMP,13,13__F_Right_little_finger.BMP,13,1,0.999999973596987,0.2
../Real\13__F_Right_middle_finger.BMP,13,13__F_Right_middle_finger.BMP,13,1,0.9999999660519316,0.2
../Real\13__F_Right_ring_finger.BMP,13,13__F_Right_ring_finger.BMP,13,1,0.9999999766568584,0.2
../Real\13__F_Right_thumb_finger.BMP,13,13__F_Right_thumb_finger.BMP,13,1,0.9999999893453874,0.2
../Real\140__F_Left_index_finger.BMP,140,140__F_Left_index_finger.BMP,140,1,0.9999999878056257,0.2
../Real\140__F_Left_little_finger.BMP,140,140__F_Left_little_finger.BMP,140,1,0.9999999485599276,0.2
../Real\140__F_Left_middle_finger.BMP,140,140__F_Left_middle_finger.BMP,140,1,0.9999999788315909,0.2
../Real\140__F_Left_ring_finger.BMP,140,140__F_Left_ring_finger.BMP,140,1,0.9999999733572597,0.2
../Real\140__F_Left_thumb_finger.BMP,140,140__F_Left_thumb_finger.BMP,140,1,0.9999999793930076,0.2
../Real\140__F_Right_index_finger.BMP,140,140__F_Right_index_finger.BMP,140,1,0.9999999885436418,0.2
../Real\140__F_Right_little_finger.BMP,140,140__F_Right_little_finger.BMP,140,1,0.9999999461922964,0.2
../Real\140__F_Right_middle_finger.BMP,140,140__F_Right_middle_finger.BMP,140,1,0.9999999507275128,0.2
../Real\140__F_Right_ring_finger.BMP,140,140__F_Right_ring_finger.BMP,140,1,0.9999999743077114,0.2
../Real\141__F_Left_index_finger.BMP,141,141__F_Left_index_finger.BMP,141,1,0.9999999938771563,0.2
